title,company,city,date,url,department,workplace_type,description,requirements
עוזר/ת למומחה חשבונאי–כלכלי מטעם בית משפט,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"משרד אלקלעי ושות – מהמובילים בארץ בתחומי הביקורת החקירתית והבקרה – מגייס 2 סטודנטים מצטיינים משנה א׳ להזדמנות ייחודית ומעשירה במיוחד 👇
תפקיד: עוזר/ת למומחה חשבונאי–כלכלי מטעם בית משפט
מה כולל התפקיד?
▪️ ניתוח כתבי טענות של צדדים
▪️ ניתוח הסכמים משפטיים
▪️ בדיקת התחשבנויות כספיות
▪️ תשאול עדים
▪️ ניתוח חוות דעת מטעם הצדדים
▪️ כתיבת טיוטות והכנת חומרים לבית משפט
מה תרוויחו מזה?
✔️ הדרכה והכשרה מקצועית בניתוח דוחות כספיים והנהלת חשבונות
✔️ היכרות מעמיקה עם תהליכי עבודה עסקיים
✔️ כלים פרקטיים להשתלבות בעולמות הליטיגציה, חדלות פירעון, מסחרי ודיני עבודה
✔️ חשיפה לעבודה מול משרדים מובילים בארץ העובדים בשיתוף פעולה עם המשרד","דרישות:

* יכולת הבעה גבוהה בכתב ובעל פה
* יחסי אנוש מצוינים
* דיוק והקפדה על פרטים
* יכולת למידה גבוהה
📍 משרה מלאה עם גמישות בתקופות לימודים ומבחנים
📍 מיקום: מתחם הבורסה, רמת גן
מי שמחפש/ת הזדמנות להיכנס לעשייה משמעותית כבר משנה א׳ ולצבור ניסיון אמיתי מהשטח – זו יכולה להיות קפיצת מדרגה מצוינת.
לפרטים ושליחת קו""ח  adi@alk.co.il"
דרוש/ה: מנהל/ת רשות השירות הלאומי-אזרחי (ועדת איתור 138216),BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"בואו להוביל את רשות השירות הלאומי-אזרחי, שמטרתה לאפשר שירות לאומי ואזרחי לכל האזרחים אשר אינם נקראים לשירות ביטחון ו/או פטורים משירות ביטחון.
למידע על התפקיד ולהגשת מועמדות >>
https://merkava.mrp.gov.il/giusp/index.html#/position/07250532
מועד אחרון להגשה: 15.03.2026",
Program and Operations Coordinator - Venture Studio,BAR Alumni Career,רמת גן,2026-05-10,https://bit.ly/4jEw5uA,,onsite,"Join Our Journey Together with exceptional partners, we are launching a new Venture Studio focused on the ""Holy Trinity"" of tech: Cyber, AI, and Defense. Backed by a leading academic institution and a unique business model. We are looking for a true entrepreneur to join our founding team and help us build the next unicorn
Program and Operations Coordinator",
Junior Compliance Associate - Vintage Investment Partners,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"Vintage Investment Partners is seeking a Junior Compliance Associate to join our dynamic team in Herzliya. This is an exciting opportunity to work closely on compliance matters across our portfolio and contribute to key reporting processes.
What you’ll do:
* Engage daily with compliance-related issues across our portfolio companies and funds.
* Prepare and manage annual compliance reports.
* Support the compliance team in ensuring regulatory and internal standards are met.
What we’re looking for:
* Graduate in Law, Accounting or Business Studies.
* 1–2 years of proven work experience in a leading law firm, top accounting firm or reputable business organization.
* Fluent/native English (written and spoken).
* Strong attention to detail and organizational skills.
* Preferred: Prior experience in compliance.
Why join us? You’ll be part of a collaborative, forward-thinking team in a leading investment firm, with opportunities to learn and grow in a highly professional environment.
Location: Herzliya
Applications: CV and recommendation letters to be sent to
LegalCV@vintage-ip.com
.
Please note that only relevant applicants will be contacted.",
צוערים לשירות המדינה,BAR Alumni Career,רמת גן,2026-05-10,https://lotem.co.il/jobs/,,onsite,"בואו לקחת חלק בהובלת תכנית הדגל - צוערים לשירות המדינה!
דרוש/ה רכז/ת תפעול ופרוייקטים עם אש בעיניים ואנרגיות גבוהות!
•    עבודה דינמית בקצב גבוה
•    עבודה עם אנשים צעירים וחדורי שליחות ומוטיבציה
•    רכישת ניסיון בתקציב וניהול פרוייקטים
•    הכרות מעמיקה עם שירות המדינה
•    אחריות אדמיניסטרטיבית על כלל היבטי ההכשרה
•    הצטרפות לצוות מגובש וחברותי
•    היקף המשרה – משרה מלאה, המשרה בירושלים וכוללת יומיים של עבודה מהבית.
להגשת מועמדות",
"דרוש סטודנט/ית (תכנון, תקצוב ותמחור)- משרד הבריאות",BAR Alumni Career,רמת גן,2026-05-10,https://www.gov.il/he/pages/jobs------81103759,,parttime,"תיאור כללי של המשרה:
סיוע לעובדים המקצועיים ביחידה במטלות שונות.
התמחות בתחום העיסוק הספציפי ליחידה ושילוב הידע האקדמי החלקי לשם קידום הנושאים שבתחום האחריות.
סיוע בתחזוק מאגרי נתונים באופן שיטתי וכן בחיפוש ובריכוז מידע לרבות הפקת דו""חות בהתאם להנחיית הממונים.
סיוע בגיבוש שיטות וכלים לניהול העבודה והטמעתם.
סיוע בעבודה אדמיניסטרטיבית.
ביצוע מטלות נוספות בהתאם להנחיית הממונה.","דרישות התפקיד

דרישות סף:
סטודנט/ית הלומד/ת במוסד להשכלה גבוהה המוכר על-ידי המועצה להשכלה גבוהה
או במוסד להכשרת הנדסאים וטכנאים שבפיקוח זרוע העבודה,
לרבות סטודנט/ית הלומד/ת לתואר ראשון נוסף או לתואר שני נוסף,
או סטודנט/ית הלומד/ת לתואר שלישי המוכר על-די המועצה להשכלה גבוהה.
סטודנט/ית הלומד/ת במכינה קדם אקדמית.
סטודנט/ית הלומד/ת בשנת השלמה לתואר שני, או סטודנט/ית הלומד/ת במוסד
להשכלה גבוהה בשנת השלמה להסמכה לראיית חשבון.
שימת לב - בהתאם להוראת התקשי""ר 11.131:
יש לצרף למערכת המקוונת אישור לימודים אקדמיים עדכני התומך בדרישות הסף, כמפורט לעיל.
כישורים ונתונים נוספים:
• ידיעת השפות העברית והאנגלית ברמה גבוהה כדי ביטוי בכתב ובעל-פה.
• ידע וניסיון בעבודה עם מאגרי מידע.
• ידע וניסיון עם תכנות אופיס או עם מערכות מידע רלוונטיות אחרות.
• כושר ארגון, יעילות ועמידה בלחץ עבודה.
• תודעת שירות ויכולת עבודה בצוות.
היקף המשרה
96-120 שעות בחודש
פרטים להגשת מועמדות
להעביר קורות חיים בצרוף אישור לימודים  לכתובת מייל:
mz@moh.gov.il
ולציין עבור משרות : 81103759,81091934,81063805,81061054,81131310 סטודנט/ית (תכנון,תקצוב ותמחור)
חובה לציין בקורות חיים מס' ת.ז. טלפון נייד וכתובת מלאה.
לפרטים והגשת מועמדות"
"סטודנט לתקשורת/ למדעי החברה, בחטיבת לקוחות ושיווק JB-66- רשות החדשנות",BAR Alumni Career,רמת גן,2026-05-10,https://innovationisrael.org.il/job/digital-marketing-student-2025/,,parttime,"הרשות הלאומית לחדשנות טכנולוגית (""רשות החדשנות""), היא תאגיד ציבורי המופקד על תעשיית ההייטק בישראל ומשימתו לפתח את התחרותיות של ישראל מול האבים אחרים של חדשנות בעולם. רשות החדשנות משקיעה מדי שנה במאות חברות – מחברות הזנק בתחילת דרכן ועד לתאגידים גדולים הפועלים בישראל וכן במוסדות מחקר המבצעים מחקר יישומי. כמו כן עוסקת הרשות בפיתוח מדיניות והסרת חסמי צמיחה בהיבטי רגולציה, מיסוי ועוד.
מתפקידי חטיבת שיווק ומערך לקוחות - ניהול ותפעול שוטף של תחום המיתוג והמיצוב של הרשות, אחריות על אסטרטגיה שיווקית ותכניות עבודה, אחריות על תחומי הניו מדיה של רשות החדשנות, אחריות על קשר עם התקשורת, אחריות על כנסים, תערוכות ואירועים, אחריות על שיווק ודוברות בינלאומית ועוד.
תיאור התפקיד:
הסטודנט/ית שייבחרו לתפקיד, יפעלו בפעילויות רוחביות ובכלל זה:
סיוע בניהול אתר האינטרנט
טיפול בפלטפורמות דיגיטאליות: מגזין רבעוני, ניוזלטר שבועי, פוסטים יומיים
כתיבת הודעות לעיתונות
הפקת חומרים כתובים
תנאי המשרה:
השכר המוצע הינו שכר סטודנט.
היקף המשרה: המשרה מחייבת עבודה של יומיים וחצי בשבוע והשלמה בימים נוספים לפי דרישה במכסה של עד 120 שעות בחודש.
העבודה במשרדי הארגון בירושלים.
דרישות
על המועמד/ת להיות סטודנט/ית לתואר ראשון או תואר שני בלבד ממוסד לימודי מוכר עם אופק לימודים של שנה וחצי
יכולת התנסחות גבוהה בשפה העברית
אוריינטציה טכנולוגית
חריצות ואחריות
ניסיון עבודה בחברות ניו מדיה או ייעוץ תקשורתי או ייעוץ אסטרטגי- ייתרון
אופן הגשת מועמדות למשרה
קורות חיים, אישור לימודים וגיליון ציונים ניתן לשלוח עד לתאריך 13.12.2025 בשעה 23:59.
* העבודה במשרדי הרשות בירושלים.
* המודעה מיועדת לנשים ולגברים כאחד.
* ייענו פניות מתאימות בלבד על-פי צרכי רשות החדשנות ושיקול דעתה.
* הרשות תיתן העדפה לאוכלוסיות הזכאיות לייצוג הולם ולפיכך המועמד/ת רשאי/ת, אך לא חייב/ת, לציין זאת בקורות החיים שהוא/היא מעביר/ה.
רשות החדשנות רשאית לעשות שימוש בכלי AI במסגרת הליך הגיוס בהתאם לשיקול דעתה.
רשות החדשנות רואה חשיבות רבה בקידום שוויון הזדמנויות, גיוון תעסוקתי וייצוג הולם בקרב כלל האוכלוסייה בישראל במקומות עבודה.
בהתאם למדיניות רשות החדשנות לקידום ייצוג הולם, נשמח לאפשר לך לעדכן אותנו אם את/ה נמנה/ית עם אחת מקבוצות האוכלוסייה המפורטות מטה.
המידע נמסר באופן וולונטרי וייעשה בו שימוש אך ורק לצורך בחינת ייצוג הולם, בהתאם להנחיות החוק והמדיניות הממשלתית.
לפרטים והגשת מועמדות",
דרוש/ה טרום מתמחה- לחברת צור בוכמן ושות',BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"למשרדנו דרוש/ה טרום מתמחה
טיפול במסמכים משפטיים, כתיבה משפטית, הגשות ודיווחים לרשויות ומוסדות
סיוע לעורכי הדין בעריכת מסמכים וחוזים
עבודת קבלה אדמניסטרטיבית ושירותית","דרישות:

שליטה מלאה בישומיי אופיס
יכולת ניסוח וכושר ביטוי גבוהים
סדר וארגון, יחסי אנוש מעולים
עבודה במשרה חלקית/גמישה לסטודנט/ית למשפטים
העבודה במתחם ב.ס.ר סיטי פתח תקווה
קורות חיים  לדוא""ל:
office@ot-law.co.il"
Application Integration Student- Samsung,BAR Alumni Career,רמת גן,2026-05-10,https://www.comeet.com/jobs/samsung/D4.005/application-integration-student/AB.F50,,onsite,For details and to apply,
דרוש סטודנט/ית לעבודה בתחום משאבי אנוש - משרד הבריאות,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,parttime,"תיאור התפקיד
סיוע לעובדים המקצועיים ביחידה במטלות שונות.
התמחות בתחום העיסוק הספציפי ליחידה ושילוב הידע האקדמי החלקי לשם קידום הנושאים שבתחום האחריות.
סיוע בתחזוק מאגרי נתונים באופן שיטתי וכן בחיפוש ובריכוז מידע לרבות הפקת דו""חות בהתאם להנחיית הממונים.
סיוע בגיבוש שיטות וכלים לניהול העבודה והטמעתם.
סיוע בעבודה אדמיניסטרטיבית.
ביצוע מטלות נוספות בהתאם להנחיית הממונה.","דרישות התפקיד

סטודנט/ית הלומד/ת במוסד להשכלה גבוהה המוכר על-ידי המועצה להשכלה גבוהה או במוסד להכשרת הנדסאים וטכנאים שבפיקוח זרוע העבודה, לרבות סטודנט/ית הלומד/ת לתואר ראשון נוסף או לתואר שני נוסף, או סטודנט/ית הלומד/ת לתואר שלישי המוכר על-די המועצה להשכלה גבוהה.
סטודנט/ית הלומד/ת במכינה קדם אקדמית.
סטודנט/ית הלומד/ת בשנת השלמה לתואר שני, או סטודנט/ית הלומד/ת במוסד להשכלה גבוהה בשנת השלמה להסמכה לראיית חשבון.
שימת לב - בהתאם להוראת התקשי""ר 11.131:
עם הגשת המועמדות יש לצרף אישור לימודים אקדמיים עדכני התומך בדרישות הסף, כמפורט לעיל.
• ידיעת השפות העברית והאנגלית ברמה גבוהה כדי ביטוי בכתב ובעל-פה.
• ידע וניסיון בעבודה עם מאגרי מידע.
• ידע וניסיון עם תכנות אופיס או עם מערכות מידע רלוונטיות אחרות.
• כושר ארגון, יעילות ועמידה בלחץ עבודה.
• תודעת שירות ויכולת עבודה בצוות.
היקף המשרה
96-120 שעות בחודש.
פרטים להגשת מועמדות
יש להעביר קורות חיים בצרוף אישור לימודים לכתובת מייל:
mz@moh.gov.il
ולציין עבור משרה: 81065214 סטודנט/ית - (משאבי אנוש - משרד ראשי)
חובה לציין בקורות חיים מס' ת.ז. טלפון נייד וכתובת מלאה."
"דרוש/ה מזכיר/ת ועדות רפואיות במכון להערכה תפקודית- בי""ח בלינסון",BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"תיאור התפקיד:
אחריות על תיק רפואי של נבדק מיום קבלתו במכון ועד החזרתו למשהב""ט
ניהול ועדה רפואית - ריכוז מסמכים נדרשים ,הקלדת פרוטוקול, סיוע לרופא הועדה
מתן שירות פרונטלי וטלפוני לנבדקים בנושאים אדמיניסטרטיביים
סריקת חומר רפואי ומנהלי לתיק הנבדק, ביצוע משימות משרדיות וניהול לו""ז המכון
היכרות עם חוק הנכים וספר תקנות הנכים של אגף השיקום במשהב""ט
עבודה מול גורמי פנים וחוץ ומתן שירות מקצועי ורגיש לנבדקים, רופאים, עו""ד, משהב""ט
כפיפות מקצועית למנהלת האדמיניסטרטיבית של המכון להערכה תפקודית
העבודה במשרה חלקית - נדרשת גמישות וזמינות גם בשעות אחה""צ כיוון שהמכון פתוח עד 20:00 (נכונות להישאר בשעות הערב עד סיום הוועדות)
נכונות לעבודה במתכונת גמישה ובהתאם לצרכי הארגון","דרישות התפקיד
:
תודעת שירות גבוהה
חוסן נפשי ורגשי עם יכולת עבודה מול פצועי גוף ונפש
תעודת בגרות מלאה - חובה, תואר ראשון יתרון
שליטה מלאה בשפה העברית, ידיעת שפה נוספת - יתרון
שליטה במחשב ובתוכנות
Office
יכולת ביטוי טובה בעל פה ובכתב
הקלדה מהירה חובה
תקשורת בין אישית טובה ויכולת עבודה בצוות
*תינתן עדיפות למועמדים/ות עם מוגבלויות
* משרה חלקית 50%
* נכונות לעבוד בשעות אחה""צ
לפרטים והגשת מועמדות:
sarabir@clalit.org.il"
צוות המענקים של EY מתרחב ואנו מחפשים מועמד/ת מצטיין/ת להשתלב בצוות,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"התפקיד כולל:
•         ליווי לקוחות עסקיים בתהליכי בקשות למענקים ותמיכות ממשלתיות
•         עבודה שוטפת מול חברות מובילות במשק
•         ניתוח נתונים, הכנת דוחות וכתיבת חומרים מקצועיים
•         ניהול ובקרה של פרויקטים מרובי-משתתפים בסביבה דינמית","דרישות:

•         תואר ראשון בכלכלה/מנהל עסקים/חשבונאות או תחום רלוונטי אחר- חובה
•         ניסיון בכתיבת תכניות עסקיות - יתרון
•         יכולת קריאה וניתוח דוחות כספיים
•         שליטה גבוהה ב
Excel
- ובסביבת
Office
•         יכולת התנסחות גבוהה בכתב ובעל-פה בעברית ובאנגלית
•         יכולת עבודה במספר משימות במקביל
•         יכולת עבודה בצוות, אחריות ויחסי אנוש מצוינים
נדרשת זמינות למשרה מלאה
אנו מציעים:
•         השתלבות בארגון בינלאומי מוביל
•         הזדמנות להתפתח בתחום המענקים וכתיבת בקשות
•         חשיפה לעולם העסקי בישראל
•         אפשרויות התפתחות וקידום מקצועי
המשרה בתל אביב |
קו""ח לכתובת:
daniel.pinto@il.ey.com"
בקר/ית פרויקטים (משרה התחלתית) B&K  - ייעוץ פיננסי ואסטרטגי,BAR Alumni Career,רמת גן,2026-05-10,https://sites.biu.ac.il/employability/messages,,onsite,"תחומי אחריות
:
ניהול ומעקב אחר כל שלבי הפרויקט החל משלב ההקמה, דרך ההפעלה ועד למסירה הסופי, תוך פיקוח על תהליכי המכרז, מנגנוני המכרז ובקרה על עמידה בסטנדרטים.
בקרה ומעקב על תקציב, קנסות, תגמולים, לוחות זמנים, כולל זיהוי וניהול סיכונים פוטנציאליים
.
הכנת דוחות תקופתיים על מצב הפרויקט והצגת תוצאות למנהלים בכירים.
קיום קשרים שוטפים עם כל הגורמים המעורבים בפרויקט, כולל ממשלות, חברות פרטיות.
ניהול תקשורת שוטפת עם כל הגורמים המעורבים והשתתפות בישיבות תקופתיות למעקב אחר ההתקדמות
.
בקרת איכות ובטיחות בפרויקטים תשתיתיים.","כישורים נדרשים

:
מיומנות בעבודה עם תוכנת
Excel
ברמה גבוהה, כולל פונקציות מתקדמות – חובה.
הבנה של תהליכי מכרז, דיני מכרזים ורגולציות בתחום התשתיות – יתרון.
תואר ראשון
יכולות אנליטיות גבוהות ויכולת פתרון בעיות מורכבות תוך הסתכלות על הפרטים הקטנים
.
יכולת עבודה עצמאית
.
כישורי תקשורת מצוינים בעברית ובאנגלית, הן בכתב והן בעל פה
.
המשרה הינה משרה מלאה, ארבעה ימי עבודה ממשרדי החברה בתל אביב.
את קורות החיים יש לשלוח לכתובת המייל:
Career@bkc.o.il"
